clip_name,label,delta_t,center_t
07664.wav,Words,0.5000320000945068,0.49999999999999994
07665.wav,Um,0.35003519998167576,0.5
07667.wav,Uh,0.39001919999998336,0.5
07668.wav,Um,0.30999999999994543,0.5
07670.wav,Um,0.3599999999999,0.5
07671.wav,Uh,0.47000000000002734,0.5
07672.wav,Words,0.44999679998591097,0.5
07673.wav,Words,0.44029759994691636,0.5
07674.wav,Words,0.24000319999994701,0.5
07675.wav,Words,0.16998399999988578,0.5
07677.wav,Um,0.500124799972582,0.5
07678.wav,Um,0.3800736000059715,0.5
07679.wav,Words,0.3799615999760136,0.5
07680.wav,Uh,0.41994880002539503,0.5
07681.wav,Words,0.3500480000136577,0.5
07682.wav,Words,0.2501279998969041,0.5
07683.wav,Um,0.38000000000005235,0.5
07684.wav,Uh,0.4600319999999556,0.5
07685.wav,Breath,0.21007679996728257,0.5
07687.wav,Um,0.4100832000817718,0.5
07688.wav,Uh,0.3499840000064296,0.5
07692.wav,Words,0.35999360000209896,0.5
07693.wav,Words,0.299971199994161,0.5
07694.wav,Uh,0.32005760002221,0.5
07695.wav,Uh,0.409987200000046,0.5
07697.wav,Um,0.3599360000000616,0.5
07698.wav,Uh,0.1600063999630948,0.5
07699.wav,Um,0.5299999999998876,0.49999999999999994
07701.wav,Um,0.4300000000000068,0.5
07702.wav,Uh,0.26000000000000517,0.5
07703.wav,Uh,0.3400640000099884,0.5
07704.wav,Breath,0.249865600013436,0.5
07705.wav,Um,0.3999807999998098,0.5
07706.wav,Um,0.49000000000000915,0.5
07707.wav,Words,0.17991680000000093,0.5
07709.wav,Breath,0.2500159999995049,0.5
07710.wav,Um,0.45007999998415477,0.5
07711.wav,Words,0.22999040000013338,0.5
07712.wav,Um,0.34000000000003183,0.5
07713.wav,Words,0.5400575999999546,0.5
07714.wav,Um,0.3699999999998909,0.5
07715.wav,Laughter,0.18014720000610396,0.5
07716.wav,Um,0.400044800024034,0.5
07717.wav,Uh,0.29999679999968976,0.5
07718.wav,Um,0.4500415999850702,0.5
07719.wav,Um,0.3700287999836292,0.5
07720.wav,Music,0.32999999999992724,0.5
07721.wav,Uh,0.209920000000011,0.5
07722.wav,Uh,0.15000000000009095,0.5
07723.wav,Uh,0.36991360001638895,0.5
07724.wav,Uh,0.3898175999192972,0.5
07725.wav,Uh,0.209920000000011,0.5
07726.wav,Laughter,0.16000000000008185,0.5
07728.wav,Um,0.4300000000000068,0.5
07729.wav,Words,0.15999999999996817,0.5
07730.wav,Breath,0.20003199999291615,0.5
07731.wav,Words,0.24002560000008094,0.5
07733.wav,Breath,0.21995520000723445,0.5
07734.wav,Um,0.3600191999591971,0.5
07735.wav,Uh,0.270028800000091,0.5
07736.wav,Uh,0.5099999999999909,0.5
07738.wav,Uh,0.47999999999996135,0.5
07740.wav,Um,0.4800000000000182,0.5
07742.wav,Music,0.32000000000000034,0.5
07743.wav,Words,0.360038399999894,0.5
07744.wav,Breath,0.20000000000004553,0.5
07745.wav,Um,0.47000000000002734,0.5
07746.wav,Breath,0.3901407999785534,0.5
07747.wav,Uh,0.48005120000016177,0.5
07750.wav,Words,0.40000000000009095,0.5
07751.wav,Words,0.3000223999804348,0.5
07753.wav,Words,0.5398528000000624,0.5
07755.wav,Uh,0.48997120003491546,0.5
07756.wav,Laughter,0.17000000000007276,0.5
07757.wav,Words,0.209920000000011,0.5
07759.wav,Laughter,0.15000000000009095,0.5
07760.wav,Uh,0.3900415999999041,0.5
07761.wav,Words,0.44999999999999934,0.5
07763.wav,Uh,0.3300096000000394,0.5
07764.wav,Um,0.39997440000001916,0.5
07765.wav,Laughter,0.15999999999985454,0.5
07767.wav,Words,0.4999551999907226,0.5
07768.wav,Words,0.45001599999966396,0.5
07769.wav,Um,0.4600000000000364,0.5
07770.wav,Breath,0.1798336000952077,0.5
07771.wav,Words,0.5,0.5
07772.wav,Uh,0.38999999999998636,0.5
07773.wav,Um,0.15002559996037235,0.5
07776.wav,Breath,0.23992640002234117,0.5
07777.wav,Uh,0.42000000000007276,0.5
07778.wav,Uh,0.3401023999615518,0.5
07779.wav,Words,0.40001919999923535,0.5
07780.wav,Uh,0.34990400002243405,0.5
07781.wav,Um,0.44000000000005457,0.5
07782.wav,Uh,0.21002239999995714,0.5
07783.wav,Laughter,0.21002560001443277,0.5
07784.wav,Words,0.16008319997763465,0.5
07785.wav,Um,0.33003519999988384,0.5
07786.wav,Laughter,0.31006719999982124,0.5
07787.wav,Uh,0.2199872000301184,0.5
07788.wav,Words,0.15974400000004602,0.4999999999999999
07790.wav,Words,0.4200447999999142,0.5
07791.wav,Um,0.4800000000000182,0.5
07793.wav,Laughter,0.16997759998025685,0.5
07795.wav,Uh,0.4500863998009664,0.5
07796.wav,Um,0.36000000000001364,0.5
07797.wav,Laughter,0.20002880000436113,0.5
07798.wav,Um,0.34999999999990905,0.5
07800.wav,Uh,0.24000000000000915,0.5
07801.wav,Uh,0.3399295998524394,0.5
07803.wav,Breath,0.2900064000059502,0.5
07806.wav,Words,0.500022400006401,0.49999999999999994
07808.wav,Music,0.4600000000000364,0.5
07809.wav,Uh,0.48999999999999494,0.5
07810.wav,Music,0.3899999999998727,0.5
07811.wav,Laughter,0.3200447999736298,0.5
07815.wav,Laughter,0.15000000000009095,0.5
07818.wav,Words,0.2699263999999176,0.5
07819.wav,Um,0.27002879999997736,0.5
07820.wav,Um,0.3600384000001214,0.5
07821.wav,Um,0.42999999999995,0.5
07823.wav,Words,0.18991999997365383,0.5
07824.wav,Breath,0.20008959999995574,0.5
07825.wav,Words,0.2999743999938574,0.5
07827.wav,Words,0.3199999999999932,0.5
07828.wav,Words,0.5103615999996691,0.5
07829.wav,Music,0.34999999999990905,0.5
07830.wav,Words,0.18000000000336058,0.5
07831.wav,Music,0.2300000000000182,0.5
07832.wav,Music,0.44000000000005457,0.5
07833.wav,Music,0.42999999999983635,0.5
07834.wav,Music,0.4300000000000637,0.5
07835.wav,Words,0.18000959997516475,0.5
07836.wav,Um,0.47000000000002734,0.5
07838.wav,Words,0.3800064000000134,0.5
07839.wav,Um,0.349996799999957,0.5
07840.wav,Words,0.30000000000001137,0.5
07841.wav,Words,0.38999040000010154,0.5
07842.wav,Uh,0.209920000000011,0.5
07844.wav,Uh,0.2999999999999546,0.5
07845.wav,Music,0.2699999999999996,0.5
07846.wav,Um,0.31997760000876957,0.5
07847.wav,Um,0.3500000000000228,0.5
07848.wav,Uh,0.30997119998687594,0.5
07849.wav,Music,0.2800000000000012,0.5
07850.wav,Uh,0.2500671999873703,0.5
07851.wav,Um,0.3299903999999288,0.5
07852.wav,Uh,0.4500031999997418,0.5
07853.wav,Words,0.2901024000275356,0.5
07855.wav,Uh,0.2899551999910273,0.5
07856.wav,Um,0.31000319999999704,0.5
07857.wav,Breath,0.24000000000000915,0.5
07860.wav,Breath,0.26000000000021833,0.5
07861.wav,Um,0.3599360000000616,0.5
07862.wav,Words,0.5299520000380653,0.5
07863.wav,Um,0.46994560001940044,0.5
07864.wav,Uh,0.5199999999999818,0.5
07865.wav,Words,0.20008959999995574,0.5
07867.wav,Uh,0.3800000000001092,0.5
07868.wav,Uh,0.5000192000002244,0.5
07869.wav,Music,0.28000000000020003,0.4999999999999999
07872.wav,Uh,0.4300000000000068,0.5
07873.wav,Words,0.34001920000008573,0.5
07874.wav,Laughter,0.2900128000421774,0.5
07877.wav,Words,0.2101247999999032,0.5
07878.wav,Uh,0.36000320001267033,0.5
07879.wav,Um,0.4600000000000364,0.5
07880.wav,Um,0.47000000000002734,0.5
07881.wav,Um,0.37004160001311004,0.5
07883.wav,Um,0.5099296000132654,0.5
07885.wav,Words,0.2200351999998702,0.5
07887.wav,Words,0.16001599998480742,0.5
07888.wav,Um,0.4800000000000182,0.5
07890.wav,Words,0.3899903999999879,0.5
07892.wav,Uh,0.31998079999988255,0.5
07893.wav,Words,0.18022399999972555,0.5
07894.wav,Words,0.18000000000006372,0.5
07895.wav,Um,0.5099999999999909,0.5
07896.wav,Laughter,0.519891200017355,0.5
07897.wav,Laughter,0.20000000000004553,0.5
07899.wav,Music,0.32999999999999835,0.5
07900.wav,Um,0.49000000000000915,0.5
07901.wav,Music,0.42,0.5
07902.wav,Uh,0.3900224000003618,0.5
07903.wav,Uh,0.24002560000008094,0.5
07905.wav,Words,0.19988480000006353,0.5
07907.wav,Um,0.42999999999983635,0.5
07908.wav,Words,0.2699743999919521,0.5
07910.wav,Words,0.2500128000092446,0.5
07912.wav,Uh,0.5099999999999909,0.5
07913.wav,Um,0.399993600000073,0.5
07914.wav,Um,0.5499999999999545,0.5
07919.wav,Uh,0.28992000001085216,0.5
07920.wav,Breath,0.21006399997668274,0.5
07921.wav,Words,0.3700127999949246,0.5
07922.wav,Words,0.21003519999067072,0.5
07923.wav,Um,0.40999999999996817,0.5
07924.wav,Breath,0.18000000000000682,0.5
07927.wav,Um,0.3800288000111323,0.5
07928.wav,Words,0.209920000000011,0.5
07929.wav,Words,0.3400128000049563,0.5
07930.wav,Words,0.2700704000294536,0.5
07931.wav,Um,0.40995200001543713,0.5
07932.wav,Words,0.25999679999995357,0.5
07935.wav,Words,0.16997759998571382,0.5
07936.wav,Um,0.2899904000095148,0.5
07937.wav,Uh,0.39004160000001775,0.5
07939.wav,Uh,0.5299967999999922,0.5
07940.wav,Um,0.419840000000022,0.5
07941.wav,Uh,0.3000992000422684,0.5
07942.wav,Uh,0.36000000000001364,0.5
07943.wav,Words,0.1899904000158586,0.5
07945.wav,Um,0.4698624000498058,0.5
07946.wav,Words,0.4801535999999942,0.5
07948.wav,Words,0.1900447999894368,0.5
07949.wav,Uh,0.41014399998448425,0.5
07950.wav,Uh,0.2701311999999234,0.5
07952.wav,Um,0.3700159999641528,0.5
07953.wav,Um,0.42004480000014155,0.5
07955.wav,Um,0.4499999999999998,0.5
07957.wav,Um,0.29990400004453477,0.5
07958.wav,Uh,0.34999999999990905,0.5
07959.wav,Um,0.4699840000009772,0.5
07960.wav,Uh,0.5099583999633523,0.5
07961.wav,Um,0.3903520001776997,0.5
07963.wav,Um,0.38999040000010154,0.5
07964.wav,Words,0.35998720000000617,0.5
07965.wav,Um,0.49000000000000915,0.5
07967.wav,Words,0.27996159999986503,0.5
07968.wav,Words,0.44000000000005457,0.5
07969.wav,Laughter,0.3600000000001274,0.5
07970.wav,Uh,0.4800511999999344,0.5
07971.wav,Breath,0.250089599970579,0.5
07973.wav,Breath,0.17001599999025535,0.5
07974.wav,Uh,0.2899232000399934,0.5
07975.wav,Breath,0.19991359998198277,0.5
07976.wav,Uh,0.49000000000000915,0.5
07977.wav,Uh,0.20997119999253755,0.5
07978.wav,Words,0.2699264000000312,0.5
07979.wav,Words,0.31994239999187357,0.5
07980.wav,Uh,0.41999999999995913,0.5
07981.wav,Breath,0.15000640000414478,0.5
07983.wav,Um,0.27991679995307095,0.5
07984.wav,Breath,0.18003519999797418,0.5
07985.wav,Uh,0.2699263999999176,0.5
07986.wav,Words,0.16988160000005337,0.5
07987.wav,Um,0.32996160000368496,0.5
07988.wav,Music,0.42999999999983635,0.5
07989.wav,Um,0.490063999978247,0.5
07990.wav,Uh,0.41999359999999797,0.5
07992.wav,Laughter,0.5400575999999546,0.5
07993.wav,Laughter,0.49019840000664777,0.5
07994.wav,Uh,0.22997440000426655,0.5
07995.wav,Um,0.360038399999894,0.5
07997.wav,Uh,0.22000000000002734,0.5
07999.wav,Um,0.4200255999917318,0.5
08000.wav,Breath,0.16000000000008185,0.5
08001.wav,Words,0.24002560000008094,0.5
08002.wav,Uh,0.38000640002974256,0.5
08004.wav,Um,0.3300095999999826,0.5
08006.wav,Words,0.28001919999530855,0.5
08007.wav,Uh,0.3199999999999364,0.5
08008.wav,Words,0.2500192000240986,0.5
08010.wav,Breath,0.42999999999983635,0.5
08011.wav,Laughter,0.30023680000022074,0.5
08012.wav,Uh,0.2500543999799448,0.5
08013.wav,Words,0.16999680000265016,0.5
08015.wav,Uh,0.4400063999998452,0.5
08016.wav,Uh,0.360038399999894,0.5
08017.wav,Uh,0.18001920000006072,0.5
08018.wav,Laughter,0.4699999999998,0.5
08019.wav,Music,0.3900000000001,0.5
08020.wav,Um,0.3599999999999852,0.5
08021.wav,Uh,0.32997440002054645,0.5
08022.wav,Uh,0.270028800000091,0.5
08023.wav,Um,0.15000000000009095,0.5
08026.wav,Laughter,0.5499999999999545,0.5
08027.wav,Words,0.20008959999995574,0.5
08028.wav,Uh,0.3900832000379069,0.5
08029.wav,Words,0.35995519997663905,0.5
08031.wav,Music,0.3500095999999928,0.5
08032.wav,Um,0.5095423999991908,0.5
08033.wav,Uh,0.37995840001235603,0.5
08034.wav,Music,0.42999999999983635,0.5
08035.wav,Uh,0.3400000000001456,0.5
08036.wav,Words,0.17981439999994114,0.5
08040.wav,Um,0.45000960001880236,0.5
08041.wav,Words,0.47984639999958745,0.5
08044.wav,Laughter,0.16000319999659496,0.5
08045.wav,Laughter,0.2699264000000312,0.5
08047.wav,Breath,0.21999999999980008,0.5
08048.wav,Words,0.2998271999999816,0.5
08050.wav,Uh,0.24000000000000915,0.5
08051.wav,Um,0.37999999999999545,0.5
08052.wav,Uh,0.24012799999991336,0.5
08053.wav,Words,0.47004799996921065,0.5
08054.wav,Laughter,0.4999968000156514,0.5
08055.wav,Uh,0.3199999999999222,0.5
08056.wav,Um,0.36000000000001364,0.5
08057.wav,Words,0.4199744000007968,0.5
08058.wav,Um,0.4901567999781946,0.5
08059.wav,Uh,0.35992960000953644,0.5
08060.wav,Words,0.19988480000029085,0.5
08063.wav,Um,0.2600384000336362,0.5
08064.wav,Words,0.419840000000022,0.5
08066.wav,Words,0.18001920000000382,0.5
08067.wav,Words,0.209920000000011,0.5
08069.wav,Breath,0.21002240000007077,0.5
08071.wav,Uh,0.3300672000366376,0.5
08072.wav,Uh,0.49000000000000915,0.5
08074.wav,Um,0.3500224000015351,0.5
08075.wav,Laughter,0.22000000000002734,0.5
08076.wav,Laughter,0.41000000000406095,0.5
08077.wav,Um,0.300000000000182,0.5
08078.wav,Uh,0.209920000000011,0.5
08079.wav,Words,0.27000960001646496,0.5
08081.wav,Laughter,0.19007039998632536,0.5
08083.wav,Words,0.18012159999989313,0.5
08084.wav,Uh,0.379932800017059,0.5
08085.wav,Music,0.509999999999998,0.5
08086.wav,Um,0.5200000000004366,0.5
08087.wav,Um,0.3898623999584743,0.5
08088.wav,Uh,0.5198912000123528,0.5
08091.wav,Uh,0.3900000000001,0.5
08092.wav,Uh,0.3600000000001274,0.5
08093.wav,Breath,0.25,0.5
08094.wav,Music,0.44000000000000133,0.5
08095.wav,Words,0.45004799999992434,0.5
08096.wav,Laughter,0.5199999999999818,0.5
08097.wav,Um,0.2699999999999818,0.5
08098.wav,Breath,0.43003200002181075,0.5
08099.wav,Um,0.38999999999998636,0.5
08100.wav,Words,0.479980800000476,0.5
08101.wav,Um,0.319980800029498,0.5
08102.wav,Um,0.5499999999999545,0.5
08103.wav,Breath,0.24985600000036357,0.5
08104.wav,Uh,0.24000000000006588,0.5
08105.wav,Um,0.38994560001810896,0.5
08107.wav,Words,0.18022399999972555,0.5
08108.wav,Um,0.4900160000338474,0.5
08109.wav,Uh,0.5099520000001119,0.4999999999999999
08110.wav,Uh,0.5399999999999636,0.5
08111.wav,Music,0.37999999999999995,0.5
08112.wav,Music,0.3599999999999,0.5
08113.wav,Uh,0.15998079999315,0.5
08114.wav,Words,0.3000159999999142,0.5
08115.wav,Words,0.4499232000250686,0.5
08116.wav,Uh,0.5300160000002734,0.5
08117.wav,Words,0.3900000000001,0.5
08118.wav,Words,0.20986239999501777,0.5
08119.wav,Words,0.33013759999994363,0.5
08121.wav,Um,0.3498656002075222,0.5
08124.wav,Laughter,0.5400128000185305,0.5
08125.wav,Words,0.24006719997532855,0.5
08126.wav,Um,0.48001599999986416,0.5
08127.wav,Breath,0.36003199996230256,0.5
08128.wav,Um,0.29014719992665056,0.5
08129.wav,Words,0.27000000000001023,0.5
08130.wav,Words,0.36000000000001364,0.5
08131.wav,Music,0.300000000000182,0.5
08132.wav,Words,0.2700960000381656,0.5
08133.wav,Um,0.33994560000007823,0.5
08134.wav,Uh,0.2799904000285096,0.5
08136.wav,Laughter,0.34000000000003183,0.5
08137.wav,Words,0.15004799996836482,0.5
08139.wav,Breath,0.25999999999999096,0.5
08140.wav,Words,0.15999999999996817,0.5
08142.wav,Laughter,0.2999999999999546,0.5
08143.wav,Laughter,0.45989119998921524,0.5
08144.wav,Words,0.22007679999342145,0.5
08145.wav,Um,0.21012480000013056,0.5
08147.wav,Words,0.45015039999998424,0.5
08150.wav,Um,0.35990079997327484,0.5
08151.wav,Uh,0.3598847999564896,0.5
08152.wav,Um,0.5100447999816424,0.5
08153.wav,Um,0.2700000000000032,0.5
08154.wav,Uh,0.5099999999999909,0.5
08157.wav,Words,0.2899392000190346,0.5
08158.wav,Words,0.4499456000000919,0.5
08159.wav,Words,0.40017919999991136,0.5
08160.wav,Um,0.30999999999994543,0.5
08162.wav,Uh,0.42000000000007276,0.5
08163.wav,Um,0.5,0.5
08164.wav,Um,0.47999999999998977,0.5
08165.wav,Words,0.19000000000039563,0.5
08166.wav,Um,0.4199775999991289,0.5
08167.wav,Um,0.4800000000000182,0.5
08168.wav,Uh,0.43995520000692073,0.5
08169.wav,Um,0.5199680000096123,0.5
08170.wav,Laughter,0.3600000000001274,0.5
08171.wav,Words,0.460089600032461,0.5
08172.wav,Words,0.16988800021772477,0.5
08173.wav,Breath,0.23992320000002115,0.5
08174.wav,Uh,0.27999999999997277,0.5
08175.wav,Laughter,0.529990400000088,0.5
08176.wav,Uh,0.47000000000002734,0.5
08177.wav,Uh,0.46014080002851193,0.5
08178.wav,Words,0.27009920001182763,0.5
08179.wav,Um,0.3599999999999,0.5
08180.wav,Uh,0.4801376001237259,0.5
08182.wav,Um,0.3900063999998906,0.5
08183.wav,Uh,0.4800000000000182,0.5
08184.wav,Words,0.15009279997730118,0.5
08185.wav,Words,0.4099583999999368,0.5
08186.wav,Uh,0.19000000000005457,0.5
08189.wav,Words,0.290006400000209,0.5
08190.wav,Um,0.36000000000001364,0.5
08191.wav,Um,0.35998080000081245,0.5
08192.wav,Uh,0.3600064000000601,0.5
08194.wav,Music,0.22000000000002734,0.5
08196.wav,Words,0.3199999999999364,0.5
08197.wav,Uh,0.42000000000000176,0.5
08199.wav,Um,0.49000000000000915,0.5
08201.wav,Words,0.2699999999999818,0.5
08202.wav,Words,0.25999999999999096,0.5
08203.wav,Uh,0.26005760000475675,0.5
08204.wav,Music,0.2800000000000012,0.5
08205.wav,Um,0.47007040000517003,0.4999999999999999
08206.wav,Um,0.5099999999999909,0.5
08207.wav,Words,0.1501184000001104,0.5
08209.wav,Laughter,0.2300000000000182,0.5
08210.wav,Uh,0.19999679999999398,0.49999999999999994
08211.wav,Uh,0.43992639999078165,0.5
08213.wav,Um,0.44000000000005457,0.5
08214.wav,Uh,0.4800000000000182,0.5
08216.wav,Words,0.2000288000335786,0.5
08217.wav,Words,0.23000959999626502,0.5
08220.wav,Uh,0.5000383999843052,0.5
08221.wav,Um,0.46999680001044913,0.5
08222.wav,Breath,0.27996479999023904,0.5
08223.wav,Words,0.15999359997022117,0.5
08224.wav,Um,0.3499840000062022,0.5
08225.wav,Um,0.45000319996484006,0.5
08227.wav,Um,0.5400575999999546,0.5
08228.wav,Breath,0.250003200000208,0.5
08230.wav,Laughter,0.15999999999985454,0.5
08231.wav,Laughter,0.27999999999997277,0.5
08232.wav,Um,0.4600000000000364,0.5
08233.wav,Words,0.28994560000001,0.5
08236.wav,Words,0.4102144000003136,0.5
08237.wav,Words,0.16995520000443776,0.5
08238.wav,Words,0.31000319999999704,0.5
08239.wav,Music,0.32999999999999985,0.5
08240.wav,Um,0.5199999999999818,0.5
08242.wav,Words,0.20985920003067787,0.5
08244.wav,Uh,0.4200447999999142,0.5
08245.wav,Um,0.5099999999999909,0.5
08247.wav,Um,0.38993919999984433,0.5
08248.wav,Uh,0.41999360000016855,0.5
08249.wav,Um,0.43984959996805634,0.5
08250.wav,Uh,0.4300800000000891,0.5
08251.wav,Breath,0.19999359999945915,0.5
08253.wav,Uh,0.3800000000001092,0.5
08254.wav,Um,0.44998719998784514,0.5
08255.wav,Words,0.26998399997546585,0.5
08256.wav,Words,0.17997440003114212,0.5
08257.wav,Uh,0.16000000000008185,0.5
08258.wav,Uh,0.3299743999997986,0.5
08259.wav,Words,0.2500159999815424,0.5
08260.wav,Laughter,0.3200159999785228,0.5
08261.wav,Um,0.3500031999999819,0.4999999999999999
08262.wav,Laughter,0.28000000000020003,0.4999999999999999
08263.wav,Words,0.2801024000218604,0.5
08264.wav,Music,0.44000000000005457,0.5
08265.wav,Uh,0.45015039999998424,0.5
08266.wav,Uh,0.40995519991201945,0.5
08267.wav,Um,0.4300000000000068,0.5
08268.wav,Uh,0.48005120000016177,0.5
08269.wav,Um,0.5199039999718025,0.5
08270.wav,Uh,0.299968000005606,0.5
08271.wav,Breath,0.1599903999993444,0.5
08272.wav,Words,0.31004799999050203,0.49999999999999994
08273.wav,Breath,0.27002879999997736,0.5
08274.wav,Laughter,0.5399679999975433,0.5
08275.wav,Breath,0.2699967999996602,0.5
08277.wav,Music,0.18000000000006372,0.5
08278.wav,Um,0.47000000000002734,0.5
08280.wav,Breath,0.20992000000023836,0.5
08281.wav,Words,0.1500032000000147,0.5
08282.wav,Words,0.21000000000003638,0.5
08283.wav,Um,0.4800000000000182,0.5
08284.wav,Um,0.19999359999258104,0.5
08285.wav,Words,0.3600383999996666,0.5
08286.wav,Music,0.42000000000007276,0.5
08287.wav,Uh,0.5199999999999818,0.5
08288.wav,Words,0.4499455999999782,0.5
08290.wav,Words,0.4200447999996868,0.5
08291.wav,Words,0.4200447999999142,0.5
08292.wav,Words,0.48998400000004955,0.5
08294.wav,Laughter,0.5199999999999818,0.5
08295.wav,Um,0.49000000000000915,0.5
08296.wav,Um,0.5200000000000103,0.49999999999999994
08297.wav,Um,0.3200319999922386,0.5
08298.wav,Laughter,0.15999999999996817,0.5
08299.wav,Words,0.2699999999999818,0.5
08300.wav,Um,0.48995199999194483,0.5
08302.wav,Uh,0.4900255999984893,0.5
08303.wav,Words,0.45005120002088,0.4999999999999999
08304.wav,Uh,0.4600000000000364,0.5
08305.wav,Words,0.19999999999998863,0.5
08306.wav,Uh,0.27013120000037816,0.5
08308.wav,Um,0.1801792000333079,0.49999999999999994
08309.wav,Words,0.19005440000000817,0.5
08310.wav,Um,0.5400000000007026,0.5
08312.wav,Words,0.22001280006043095,0.5
08314.wav,Um,0.3700255999951878,0.5
08316.wav,Um,0.33999999999991815,0.5
08317.wav,Words,0.43999999995003236,0.5
08318.wav,Words,0.229958400027499,0.5
08319.wav,Words,0.4200447999999142,0.5
08320.wav,Words,0.15993600002229874,0.5
08322.wav,Um,0.3600000000001274,0.5
08323.wav,Uh,0.32999999999992724,0.5
08324.wav,Uh,0.24000000000000915,0.5
08325.wav,Um,0.5,0.5
08326.wav,Words,0.3899903999999879,0.5
08327.wav,Um,0.49000000000000915,0.5
08329.wav,Um,0.45998079999964153,0.5
08330.wav,Uh,0.5099999999999909,0.5
08331.wav,Words,0.3300160000014785,0.5
08332.wav,Words,0.36000000000001364,0.5
08333.wav,Uh,0.16999999999995913,0.5
08334.wav,Breath,0.16000000000008185,0.5
08335.wav,Words,0.15999999999996817,0.5
08337.wav,Music,0.28000000000000025,0.5
08338.wav,Words,0.1899168000275041,0.5
08339.wav,Uh,0.2199840000033646,0.5
08340.wav,Um,0.48003199996855983,0.5
08342.wav,Words,0.3199359999889566,0.5
08343.wav,Um,0.23999999999978178,0.5
08344.wav,Music,0.4600000000000364,0.5
08345.wav,Uh,0.19000000000005457,0.5
08349.wav,Breath,0.2300000000000182,0.5
08350.wav,Breath,0.2999999999999546,0.5
08351.wav,Um,0.4200223999928312,0.5
08352.wav,Words,0.29000960000246323,0.5
08353.wav,Uh,0.4100032000110332,0.5
08354.wav,Um,0.45001280000127514,0.5
08355.wav,Um,0.44006719996787075,0.5
08357.wav,Um,0.42007360002185123,0.5
08358.wav,Breath,0.2699999999999818,0.5
08359.wav,Uh,0.40998719999942074,0.5
08360.wav,Uh,0.2600863999955436,0.5
08361.wav,Laughter,0.28000000000020003,0.4999999999999999
08363.wav,Um,0.49001280000027236,0.5
08364.wav,Words,0.41995840002482515,0.5
08365.wav,Um,0.3600384000001214,0.5
08368.wav,Uh,0.46015359991770316,0.5
08369.wav,Words,0.3300096000000394,0.5
08370.wav,Um,0.48001919999973097,0.5
08371.wav,Words,0.21002240000007077,0.5
08373.wav,Words,0.21000000000003638,0.5
08374.wav,Breath,0.3499360000175784,0.5
08375.wav,Breath,0.40999999999985454,0.5
08376.wav,Um,0.41000319996805956,0.5
08377.wav,Words,0.30003200000010116,0.5
08378.wav,Breath,0.19993919998250936,0.5
08379.wav,Uh,0.5099999999999909,0.5
08380.wav,Laughter,0.25999999999999096,0.5
08382.wav,Uh,0.479968000037843,0.5
08384.wav,Um,0.4399999999999978,0.5
08385.wav,Um,0.36000000000001364,0.5
08386.wav,Um,0.5099999999999909,0.5
08388.wav,Um,0.4800000000000041,0.5
08389.wav,Words,0.20999680000142001,0.4999999999999999
08391.wav,Um,0.3899999999998727,0.5
08392.wav,Words,0.3100223999960008,0.5
08393.wav,Words,0.3900415999999041,0.5
08394.wav,Uh,0.23039999999991778,0.5
08395.wav,Words,0.2199871999691823,0.5
08398.wav,Breath,0.17999999999994998,0.5
08399.wav,Words,0.2699999999999818,0.5
08400.wav,Um,0.3800000000000808,0.5
08401.wav,Um,0.3899999999998727,0.5
08402.wav,Um,0.5499999999999545,0.5
08403.wav,Um,0.3900000000001,0.5
08404.wav,Uh,0.4700320000016518,0.5
08405.wav,Uh,0.30980160001854534,0.5
08406.wav,Um,0.4799167999626662,0.5
08407.wav,Um,0.40996159999463094,0.5
08409.wav,Breath,0.280003200000003,0.5
08411.wav,Uh,0.47994880000010204,0.5
08412.wav,Breath,0.18001600000218337,0.5
08413.wav,Uh,0.21002239999995714,0.5
08414.wav,Uh,0.310000000000798,0.4999999999999999
08415.wav,Um,0.4799487999998746,0.5
08417.wav,Words,0.33005440002375513,0.5
08418.wav,Laughter,0.43984960003308515,0.5
08419.wav,Music,0.21008960000517618,0.5
08420.wav,Um,0.41012800002909006,0.5
08421.wav,Words,0.35983360000000175,0.5
08423.wav,Laughter,0.18002559999774803,0.5
08424.wav,Um,0.47000000000002734,0.5
08425.wav,Laughter,0.3399999999999892,0.5
08426.wav,Uh,0.39002239999490484,0.5
08428.wav,Words,0.4500000000389264,0.5
08429.wav,Words,0.49008639999988196,0.5
08431.wav,Words,0.2799872000002779,0.5
08432.wav,Words,0.41001279999227336,0.5
08433.wav,Um,0.5199935999998218,0.5
08434.wav,Uh,0.3500000000000228,0.5
08435.wav,Um,0.40005119997636035,0.5
08436.wav,Um,0.24002560000008094,0.5
08438.wav,Uh,0.30999999999994543,0.5
08439.wav,Uh,0.3699647999995932,0.5
08440.wav,Um,0.5099999999999909,0.5
08442.wav,Laughter,0.15999999999985454,0.5
08444.wav,Um,0.25999359999988775,0.5
08445.wav,Um,0.460099200027571,0.5
08446.wav,Uh,0.43995519999953103,0.5
08447.wav,Words,0.2700287999998636,0.5
08448.wav,Breath,0.18000000000006372,0.5
08449.wav,Breath,0.20000000000004553,0.5
08451.wav,Um,0.5100319999803561,0.5
08452.wav,Laughter,0.2699999999999959,0.49999999999999994
08453.wav,Laughter,0.32999999999998425,0.5
08455.wav,Words,0.30999999999994543,0.5
08458.wav,Words,0.5199456000118517,0.49999999999999994
08459.wav,Uh,0.3499839999955157,0.5
08460.wav,Um,0.22000000000002734,0.5
08461.wav,Um,0.35983360000000175,0.5
