clip_name,label,delta_t,center_t
59632.wav,Words,0.2701312000001508,0.5
06344.wav,None,0.4099648000103571,0.5
37264.wav,Words,0.4200448000000279,0.5
82134.wav,Breath,0.2199199999813572,0.5
42013.wav,Words,0.2899520000094072,0.5
51476.wav,Words,0.3300351999999976,0.5
30825.wav,Laughter,0.6700000000000728,0.5
58442.wav,Uh,0.3895296000009693,0.5
17283.wav,Um,0.3400063999995382,0.5
80145.wav,Words,0.2001471999433306,0.5
56732.wav,Words,0.3299328000000514,0.5
26445.wav,None,0.2900128000026143,0.5
52212.wav,Um,0.3700000000000045,0.5
64156.wav,Words,0.2200000000000273,0.5
54543.wav,Laughter,0.1699903999933668,0.5
57552.wav,Laughter,0.2100000000000363,0.5
34461.wav,Music,0.4699999999998,0.5
18358.wav,Um,0.2500735999728932,0.5
04270.wav,Uh,0.3000320000001011,0.5
37579.wav,Words,0.2699999999999818,0.5
44655.wav,Um,0.3700160000098549,0.5
02122.wav,Laughter,0.2400032000632563,0.5
68263.wav,Words,0.3099584000004825,0.5
40008.wav,Music,0.42,0.5
10604.wav,Uh,0.399990400007141,0.5
05164.wav,Words,0.4300704000204405,0.5
44992.wav,Words,0.1500159999999937,0.5
69640.wav,Uh,0.3800000000192086,0.5
81412.wav,Uh,0.3399680000002263,0.5
59099.wav,Uh,0.3399456000083773,0.5
71844.wav,None,0.2999711999931378,0.5
53611.wav,Words,0.1800191999998333,0.5
18784.wav,Um,0.3900032000149168,0.5
10559.wav,None,0.2799807999999189,0.5
55940.wav,Music,0.1802240000001802,0.5
28293.wav,Uh,0.5499999999999972,0.5
48319.wav,Breath,0.180000000000291,0.5
76590.wav,Uh,0.4299935999283661,0.5
10061.wav,Uh,0.520003200000005,0.5
34293.wav,Um,0.4800287999960346,0.5
74383.wav,Music,0.2200000000000002,0.5
16203.wav,Um,0.609977599999752,0.4999999999999999
27977.wav,None,0.2301120000188348,0.5
18742.wav,Uh,0.7200575999670491,0.5
52048.wav,Breath,0.3900415999999041,0.5
12162.wav,Um,0.710000000000008,0.5
22725.wav,Words,0.2800480000100834,0.5
76380.wav,Laughter,0.2700000000000102,0.5
84021.wav,Words,0.1500160000000505,0.5
56648.wav,Words,0.1500160000000505,0.5
02105.wav,Um,0.4800000000000182,0.5
24955.wav,Uh,0.3600384000001214,0.5
21446.wav,Um,0.5599999999999455,0.4999999999999999
84587.wav,Breath,0.1800000000000637,0.5
45131.wav,None,0.3400000000000318,0.5
54999.wav,Uh,0.419996800000007,0.5
55299.wav,Laughter,0.3500032000001738,0.5
08120.wav,None,0.1999999999999993,0.5
24356.wav,Laughter,0.3400000000000318,0.5
36554.wav,Uh,0.1501183999999966,0.5
83790.wav,Words,0.1799999999998363,0.5
55240.wav,Um,0.4102496004034037,0.5
42357.wav,Uh,0.280080000008752,0.5
54636.wav,Uh,0.2499775999715439,0.5
48797.wav,Words,0.2700287999998636,0.5
70748.wav,None,0.1700799999675837,0.5
08357.wav,Um,0.4200736000218512,0.5
11568.wav,Um,0.6700000000000728,0.5
66831.wav,None,0.3799616000173956,0.5
49281.wav,Uh,0.1799327999760862,0.5
00765.wav,Uh,0.4700000000000273,0.5
68907.wav,Um,0.1800192000000607,0.5
66522.wav,Um,0.4400000000000545,0.5
24182.wav,Music,0.2199999999998,0.5
08259.wav,Words,0.2500159999815424,0.5
84554.wav,Words,0.1798144000003958,0.5
62636.wav,Words,0.3200191999928847,0.5
38054.wav,Words,0.2100031999999956,0.5
41686.wav,Um,0.2299999999995634,0.5
15737.wav,Words,0.3899391999999579,0.5
76359.wav,Laughter,0.1800000000000068,0.5
81019.wav,Laughter,0.1901760000091599,0.5
00734.wav,Um,0.3899391999998443,0.5
12376.wav,Um,0.9700031999998374,0.5
64582.wav,Words,0.2404351999994106,0.5
44454.wav,Um,0.4300000000000637,0.5
25536.wav,Um,0.4499456000000919,0.5
78588.wav,Uh,0.2399743999999941,0.5
22146.wav,Um,0.5200031999997919,0.4999999999999999
73286.wav,Uh,0.2999296000000414,0.5
63834.wav,Uh,0.3200192000018659,0.5
03159.wav,Words,0.4999456000164173,0.5
00440.wav,None,0.4500000000000455,0.5
35505.wav,Laughter,0.3199999999999364,0.5
04982.wav,Um,0.4401535998240434,0.5
28276.wav,Laughter,0.199999999999818,0.4999999999999999
61785.wav,Uh,0.3200031999999738,0.5
15352.wav,Words,0.2099967999999989,0.5
17850.wav,Words,0.2099967999999989,0.5
37469.wav,Laughter,0.5400000000000064,0.4999999999999999
30130.wav,None,0.1899776000107068,0.5
23550.wav,Um,0.6299456000075452,0.5
06812.wav,Um,0.4899359999631087,0.5
54837.wav,None,0.1698623999600386,0.5
50186.wav,Uh,0.3300160000025016,0.5
66209.wav,None,0.2199487999787379,0.5
29449.wav,Um,0.6700000000000728,0.5
54491.wav,Uh,0.25,0.5
71836.wav,Uh,0.2599999999999909,0.5
23655.wav,Um,0.3599359999998341,0.5
26807.wav,Words,0.4199103999708313,0.5
02997.wav,Um,0.270076799970866,0.5
55910.wav,Words,0.1500671999999667,0.5
51608.wav,Uh,0.2598720000335106,0.5
39997.wav,Music,0.5799999999999274,0.4999999999999999
72450.wav,Um,0.270028800000091,0.5
29347.wav,None,0.419980799986206,0.5
03760.wav,None,0.4099104000260922,0.5
31244.wav,Words,0.5999616000000287,0.5
50939.wav,Music,0.1600000000000002,0.5
66969.wav,Words,0.1500960000212217,0.5
19330.wav,Music,1.0,0.5
00437.wav,Words,0.270028800000091,0.5
54742.wav,Uh,0.270063999935246,0.4999999999999999
18659.wav,Uh,0.2699168000149257,0.5
01543.wav,Um,0.5199999999999818,0.5
14259.wav,Uh,0.4599999999999796,0.5
05447.wav,Music,0.300000000000182,0.5
11884.wav,Words,0.2400320000297142,0.5
41150.wav,Um,0.5300736000119741,0.5
03713.wav,Laughter,0.2201503999181113,0.5
51371.wav,Words,0.2999807999999576,0.5
19436.wav,Words,0.3301376000003984,0.5
46547.wav,Music,0.2500000000000142,0.5
17736.wav,Um,0.6000000000000227,0.5
41323.wav,Um,0.5100000000002183,0.5
31137.wav,Um,0.5499999999999545,0.5
05515.wav,Music,0.5399999999999991,0.5
60287.wav,Laughter,0.1900000000000545,0.5
10332.wav,Um,0.4399104000740408,0.5
48660.wav,Words,0.2099775999999452,0.5
13471.wav,Uh,0.6800000000000068,0.5
58295.wav,Uh,0.2800959999790394,0.5
05760.wav,Words,0.4500416000241785,0.5
24576.wav,Um,0.6099743999994871,0.5
24631.wav,Uh,0.6299072000351771,0.5
34201.wav,Words,0.4399999999905049,0.5
37937.wav,Words,0.160000000000025,0.5
73787.wav,Words,0.2298783999835905,0.5
40830.wav,Words,0.4500384000409668,0.5
00113.wav,Um,0.4600000000000364,0.5
00019.wav,None,0.2599616000254627,0.5
82810.wav,Words,0.2799904000091828,0.5
05576.wav,Uh,0.1900223999992931,0.5
71329.wav,Words,0.1802240000001802,0.5
20280.wav,Uh,0.3099999999999454,0.5
59018.wav,Breath,0.1900000000000545,0.5
21171.wav,Breath,0.2099648000087199,0.5
55669.wav,None,0.2199615999907109,0.5
18147.wav,Words,0.2999296000000414,0.5
29203.wav,Um,0.4199967999909404,0.5
36061.wav,Words,0.3900000000001,0.5
10146.wav,Um,0.2800159999997049,0.5
38009.wav,Um,0.5400000000000205,0.5
17306.wav,Laughter,0.6599488000176734,0.5
63010.wav,None,0.2098623999991105,0.5
56696.wav,Uh,0.2499776000066731,0.5
83089.wav,Words,0.1799999999999499,0.5
73607.wav,Music,0.2999999999999998,0.5
60199.wav,Uh,0.2400255999991714,0.5
27497.wav,Words,0.4600000000000364,0.5
45769.wav,Laughter,0.2000000000000001,0.5
57803.wav,Uh,0.3300288000008891,0.5
45401.wav,Words,0.2599999999999909,0.5
38637.wav,Uh,0.2699999999999818,0.5
59721.wav,None,0.2300351999901977,0.5
05751.wav,Music,0.349999999999909,0.5
11601.wav,Words,0.1800192000000607,0.5
21125.wav,Breath,0.3899903999999879,0.5
42315.wav,Words,0.1999552000102085,0.5
82295.wav,Words,0.1500000000000909,0.5
23636.wav,Um,0.5399999999999636,0.5
25638.wav,Words,0.3199904000357492,0.5
56163.wav,None,0.4400127999999768,0.5
45724.wav,Uh,0.2899744000019382,0.5
80997.wav,Breath,0.2399999999992133,0.5
72675.wav,Words,0.4200000000000727,0.5
75295.wav,Breath,0.1698016000468669,0.5
03797.wav,None,0.1800191999999469,0.5
47882.wav,Um,0.1899328000238256,0.5
54747.wav,Words,0.1800127999998154,0.5
42355.wav,Words,0.2999808000000143,0.5
28905.wav,Uh,0.3199999999999932,0.5
37769.wav,Words,0.3000000000247383,0.5
52053.wav,Uh,0.2399999999997817,0.5
84352.wav,Words,0.2400000000000091,0.5
07975.wav,Breath,0.1999135999819827,0.5
36586.wav,Breath,0.1800608000007741,0.5
05933.wav,Um,0.5100000000002183,0.5
80360.wav,Breath,0.1500031999975135,0.5
43392.wav,Words,0.1800191999998333,0.5
61778.wav,Uh,0.4299999999998363,0.5
36862.wav,None,0.1700415999680445,0.5
36142.wav,Um,0.3599808000004714,0.5
33412.wav,None,0.1599999999999966,0.5
18450.wav,Uh,0.3799840000014,0.4999999999999999
81113.wav,Um,0.1800255999698947,0.5
24677.wav,Breath,0.4199872000299365,0.5
63163.wav,Breath,0.1800000000000637,0.5
06548.wav,Words,0.29999999999999,0.5
17777.wav,None,0.2000192000000993,0.5
02314.wav,Um,0.4300000000000637,0.5
65482.wav,Uh,0.1699967999999785,0.5
71443.wav,Words,0.219984000020986,0.4999999999999999
30673.wav,Words,0.280166399999871,0.5
10271.wav,Um,0.4400000000000545,0.5
26976.wav,Uh,0.260000000000133,0.5
59722.wav,Breath,0.2100000000000363,0.5
54951.wav,Words,0.279961599999865,0.5
80453.wav,Um,0.4100384000081476,0.5
74581.wav,None,0.2100000000000363,0.5
52468.wav,Um,0.3099967999999933,0.5
34874.wav,Uh,0.3800224000015078,0.5
55799.wav,None,0.1501183999998829,0.5
44426.wav,Words,0.1800192000000607,0.5
17380.wav,Um,0.5699999999999363,0.5
23768.wav,Um,0.619999999999891,0.4999999999999999
56409.wav,Words,0.1800192000000607,0.5
49904.wav,Breath,0.16999679999185,0.5
43642.wav,Uh,0.3299391999680666,0.5
62824.wav,Breath,0.1799999999999499,0.5
24821.wav,Uh,0.570009600000006,0.4999999999999999
30868.wav,Words,0.6299647999999252,0.5
19870.wav,Music,1.0,0.5
23864.wav,Um,0.4200127999613414,0.5
28315.wav,Words,0.1800191999473101,0.5
40199.wav,Laughter,0.4700000000000273,0.5
25443.wav,Uh,0.2999999999999546,0.5
20628.wav,Music,0.9200000000000728,0.5
07569.wav,Breath,0.1600031999986413,0.5
14782.wav,None,0.2899967999999831,0.5
35625.wav,Um,0.4800000000000182,0.5
07599.wav,Um,0.3699359999700392,0.5
41123.wav,Breath,0.4800512000001617,0.5
51719.wav,Words,0.1600032000009151,0.5
72914.wav,Music,0.3099999999999454,0.5
56616.wav,Breath,0.2199552000001859,0.5
32163.wav,Words,0.1500159999998231,0.5
72944.wav,Um,0.280006400000417,0.5
44303.wav,Words,0.2500032000003785,0.5
36690.wav,Words,0.3999520000343182,0.5
71400.wav,Words,0.2299424000098043,0.5
54854.wav,Uh,0.3299839999999676,0.5
21221.wav,Um,0.619999999999891,0.4999999999999999
01781.wav,Words,0.479948800000102,0.5
51102.wav,Words,0.1600000000000818,0.5
25342.wav,Words,0.5099519999998847,0.5
21045.wav,Words,0.3300352000001112,0.5
35690.wav,Uh,0.5999968000000138,0.5
69202.wav,Uh,0.17999680000014,0.5
10790.wav,Uh,0.3600000000000136,0.5
06052.wav,Words,0.3600384000001214,0.5
01086.wav,Laughter,0.1600000000000818,0.5
12716.wav,Breath,0.5100000000093132,0.5
37709.wav,Words,0.3300000000000125,0.5
85581.wav,Um,0.2899872000002688,0.5
54148.wav,Breath,0.209920000000011,0.5
28609.wav,Um,0.5499999999999972,0.5
15319.wav,Um,0.8000192000338302,0.5
20361.wav,Music,0.1501183999998829,0.5
61359.wav,Um,0.3000096000002657,0.5
37919.wav,Words,0.2800416000254699,0.5
67918.wav,Words,0.1500416000000087,0.5
02668.wav,Um,0.4399104000001443,0.5
80618.wav,Um,0.4200000000000727,0.5
10195.wav,Um,0.4901728002469099,0.5
41802.wav,None,0.2399743999999373,0.5
32494.wav,Words,0.2299903999999059,0.5
47748.wav,Um,0.419840000000022,0.5
39054.wav,Music,0.2200224000212074,0.5
07726.wav,Laughter,0.1600000000000818,0.5
33867.wav,Um,0.3700000000000045,0.5
57465.wav,Words,0.3000320000001011,0.5
45626.wav,Uh,0.3099071999774878,0.5
06825.wav,Uh,0.2800000000002,0.4999999999999999
02819.wav,Um,0.3800256000082527,0.5
04706.wav,None,0.2999999999999546,0.5
46764.wav,Um,0.4200000000000727,0.5
84806.wav,Um,0.2297792000531444,0.5
14072.wav,Laughter,1.0,0.5
13055.wav,Laughter,0.1600159999979951,0.5
46593.wav,Um,0.1700031999963585,0.5
61532.wav,Uh,0.1900000000000545,0.5
45806.wav,Laughter,0.1500000000000909,0.5
16672.wav,Music,0.7899776001468127,0.4999999999999999
78383.wav,Breath,0.1500319999886415,0.5
22612.wav,Um,0.5101568000000043,0.5
85504.wav,Breath,0.1900351999820486,0.5
57049.wav,Words,0.199955199970418,0.4999999999999999
68465.wav,Uh,0.2699999999999996,0.5
04571.wav,Laughter,0.2599584000206505,0.5
45880.wav,Uh,0.2400255999999672,0.5
52062.wav,None,0.2798143999280001,0.5
41256.wav,Uh,0.2699935999998502,0.5
39918.wav,Um,0.369964799994591,0.5
75095.wav,Laughter,0.2000000000000455,0.5
73643.wav,Breath,0.2400255999998535,0.5
17000.wav,Words,0.7300127999998267,0.5
41452.wav,Um,0.4698688000462426,0.5
35250.wav,None,0.4496448001473254,0.5
22824.wav,Words,0.4900351999999657,0.5
84589.wav,Uh,0.2099903999928756,0.5
62407.wav,Laughter,0.2100000000000363,0.5
59374.wav,Words,0.2998271999999816,0.5
54273.wav,Breath,0.1800000000000068,0.5
59688.wav,Words,0.2200000000000273,0.5
07116.wav,None,0.4400320000468127,0.5
51386.wav,Breath,0.3399999999999181,0.5
61123.wav,Uh,0.3599360000002889,0.5
42842.wav,Words,0.1601087999752053,0.5
83204.wav,Laughter,0.199999999999818,0.4999999999999999
83732.wav,Words,0.1699840000001131,0.5
32527.wav,Um,0.4699999999998,0.5
80103.wav,Music,0.1700000000000017,0.5
10302.wav,Words,0.3299328000000514,0.5
84531.wav,Words,0.1500160000000505,0.5
76596.wav,Um,0.3600000000000136,0.5
73184.wav,Breath,0.1900127999970209,0.5
23282.wav,Um,0.4700000000000273,0.5
03756.wav,Uh,0.2900384000186023,0.5
16455.wav,Uh,0.6100160000007122,0.5
61343.wav,Uh,0.3300512000200797,0.5
12975.wav,Words,0.3399680000002263,0.5
14615.wav,Uh,0.4500000000000028,0.5
41691.wav,Um,0.4299999999998363,0.5
09535.wav,Words,0.1800128000055565,0.5
74077.wav,Laughter,0.2000831999648654,0.5
79582.wav,Um,0.3600384000001214,0.5
34365.wav,None,0.4499967999998944,0.5
67877.wav,Laughter,0.1999999999999886,0.5
47969.wav,Words,0.2100223999998434,0.5
73499.wav,None,0.3599871999999777,0.5
17258.wav,Breath,0.4501503999999842,0.5
54437.wav,Words,0.2400256000000809,0.5
77322.wav,Um,0.4399903999936896,0.5
62684.wav,Words,0.1599775999916346,0.5
02400.wav,Um,0.5499999999999545,0.5
76069.wav,Breath,0.4199935999999979,0.5
40222.wav,Um,0.5099999999999909,0.5
50720.wav,Uh,0.1500000000000909,0.5
55414.wav,Um,0.3700000000000045,0.5
76579.wav,Uh,0.1501183999998829,0.5
24830.wav,Words,0.4699935999936998,0.5
67897.wav,None,0.170051199994191,0.5
85150.wav,Um,0.2100031999980274,0.5
64308.wav,Breath,0.2000000000000455,0.5
29172.wav,Breath,0.2300096000027451,0.5
52663.wav,Words,0.1799935999999889,0.5
54267.wav,Uh,0.3799999999999954,0.5
69669.wav,Words,0.1899999999568535,0.5
51992.wav,None,0.3400096000000872,0.5
54748.wav,Words,0.1500223999961463,0.5
83524.wav,Uh,0.1599999999998545,0.5
05207.wav,Uh,0.4100671999603946,0.5
80160.wav,Words,0.1800000000000637,0.5
81009.wav,Words,0.1599999999999681,0.5
22490.wav,Words,0.3200319999825752,0.5
73826.wav,Music,0.4499999999998181,0.5
23656.wav,Um,0.5499999999999545,0.5
01472.wav,Um,0.2200768000925563,0.5
44880.wav,Uh,0.2799999999999727,0.5
12546.wav,Laughter,0.3500000000000228,0.5
12466.wav,Laughter,1.0,0.5
20408.wav,None,0.7499936000000673,0.5
24029.wav,None,0.2700000000000032,0.5
48504.wav,Words,0.1500159999998231,0.5
58401.wav,None,0.3199327999832349,0.5
20397.wav,Music,1.0,0.5
03609.wav,Uh,0.4499839999996881,0.5
10323.wav,Uh,0.2700096000630765,0.5
57654.wav,Breath,0.1800159999932021,0.5
30600.wav,Um,0.4699999999999846,0.5
53461.wav,Breath,0.3900416000001314,0.5
50290.wav,Um,0.3500223999815262,0.5
63998.wav,Breath,0.199993599996219,0.5
30437.wav,Words,0.1500128000000699,0.5
23293.wav,Um,0.2700191999959997,0.5
22440.wav,Music,0.6799999999999997,0.5
41529.wav,Breath,0.5399680000427907,0.5
68656.wav,Laughter,0.1600000000000818,0.5
42766.wav,None,0.2599712000003365,0.5
08031.wav,Music,0.3500095999999928,0.5
14092.wav,Uh,0.6599680000057333,0.5
82357.wav,Laughter,0.25,0.5
31892.wav,Uh,0.5398528000000624,0.5
39084.wav,Um,0.4700000000000273,0.5
22387.wav,Uh,0.6800000000000637,0.5
47295.wav,Breath,0.1600000000000818,0.5
69437.wav,Breath,0.2300000000000182,0.5
34297.wav,Words,0.5100319999628482,0.5
58866.wav,Words,0.2300000000000182,0.5
44161.wav,Words,0.3301375999999436,0.5
19835.wav,Um,0.4900000000000091,0.5
39779.wav,Music,0.3099967999999933,0.5
48056.wav,Breath,0.2100223999997865,0.5
68265.wav,Breath,0.1500000000000909,0.5
84982.wav,Words,0.1699776000120891,0.5
61796.wav,None,0.2001696000506854,0.5
09346.wav,Breath,0.2098847999577629,0.5
10578.wav,Music,0.199999999999818,0.4999999999999999
70624.wav,Words,0.2599967999997262,0.5
71879.wav,Words,0.1500159999999937,0.5
12176.wav,None,0.5199551999817231,0.5
80701.wav,Words,0.2300000000000182,0.5
74475.wav,Words,0.2500736000511097,0.5
16631.wav,Um,0.4399903999749313,0.5
70077.wav,None,0.1900799999930313,0.5
07062.wav,Words,0.1799999999999997,0.5
02129.wav,Um,0.4698976000327093,0.5
69783.wav,Words,0.2698752000096647,0.5
61418.wav,Laughter,0.3499999999999943,0.5
16857.wav,Music,1.0,0.5
16015.wav,Words,0.319951999985733,0.5
71279.wav,Uh,0.159968000079516,0.4999999999999999
76018.wav,Laughter,0.1500000000000909,0.5
40317.wav,Um,0.5,0.5
10744.wav,Um,0.3600383999996666,0.5
78239.wav,Laughter,0.1900000000000545,0.5
09344.wav,Uh,0.2300160000204414,0.5
14226.wav,Words,0.6500352000000476,0.5
67654.wav,Words,0.2799391999774344,0.5
37180.wav,Um,0.4799744000000602,0.5
56571.wav,Music,0.2799999999999727,0.5
17979.wav,Music,0.5199999999999996,0.5
45353.wav,Um,0.2999743999566818,0.5
05168.wav,Breath,0.2400031999980001,0.5
04297.wav,None,0.2500095999999985,0.5
33777.wav,Laughter,0.1700000000000727,0.5
05790.wav,Uh,0.2999999999999546,0.5
70898.wav,Music,0.2699999999999818,0.5
83894.wav,Um,0.3299999999996999,0.5
67199.wav,None,0.1901151999886679,0.5
25753.wav,Words,0.1600287999726788,0.5
20637.wav,Music,1.0,0.5
57336.wav,None,0.240092800031789,0.5
52246.wav,None,0.2398208000001887,0.5
06506.wav,Um,0.4800000000000182,0.5
17179.wav,Laughter,0.3100000000004002,0.5
69959.wav,Uh,0.1799744000850296,0.5
78090.wav,Uh,0.319961599961971,0.5
60804.wav,Music,0.2199551999999585,0.5
37254.wav,Um,0.5899999999999181,0.5
56290.wav,Words,0.2399232000000211,0.5
58797.wav,Breath,0.2603423998862127,0.5
35160.wav,Breath,0.3299999999999842,0.5
52339.wav,None,0.3499808000040048,0.5
74604.wav,Uh,0.299996800000372,0.4999999999999999
68912.wav,None,0.1601087999672472,0.5
49862.wav,Breath,0.1800192000000607,0.5
70575.wav,Words,0.1501183999998829,0.5
29265.wav,Um,0.57000000000005,0.5
12217.wav,None,0.3100224000040725,0.5
12491.wav,Um,0.4799680000097623,0.5
03570.wav,None,0.3700000000001751,0.5
47258.wav,None,0.290060799979301,0.5
74209.wav,None,0.2899999999999636,0.5
38121.wav,Uh,0.3000096000027952,0.5
18264.wav,Laughter,0.870073600015303,0.4999999999999999
23214.wav,Breath,0.1900000000000545,0.5
52373.wav,Um,0.3599999999999568,0.5
51827.wav,Um,0.3000319999999874,0.5
18108.wav,None,0.8999552000175299,0.5
52057.wav,Words,0.2700447999807238,0.5
03465.wav,Um,0.4300000000000637,0.5
83207.wav,Words,0.2200384000082068,0.5
32840.wav,Uh,0.5700127999839424,0.5
69450.wav,Music,0.2399999999997817,0.5
83968.wav,Um,0.3800000000001092,0.5
20714.wav,Words,0.3099967999998512,0.5
55780.wav,Words,0.3301280000248425,0.5
70033.wav,None,0.2300000000000182,0.5
12921.wav,Uh,1.0,0.5
13114.wav,Uh,0.749980800001083,0.5
64185.wav,Words,0.169948799984013,0.5
19733.wav,Words,0.7601055999875825,0.5
22928.wav,Um,0.4200064000000054,0.5
63001.wav,Um,0.4300000000000637,0.5
47162.wav,Um,0.3600127999999643,0.5
53785.wav,Uh,0.3399583999669175,0.5
51659.wav,Breath,0.1800000000000637,0.5
34522.wav,None,0.5899967999970386,0.5
32613.wav,Laughter,0.3800000000047703,0.5
77539.wav,Uh,0.1900095999998257,0.5
33134.wav,Um,0.5900000000000034,0.5
10969.wav,Words,0.1601471999738351,0.5
42040.wav,Words,0.3000319999999874,0.5
12562.wav,Words,0.2500608000000284,0.5
84532.wav,Words,0.1500000000000909,0.5
19384.wav,Words,0.2100223999999571,0.5
85735.wav,Um,0.4301375999589254,0.5
26984.wav,Uh,0.4099999999998545,0.5
16402.wav,Words,0.4000000000000909,0.5
04726.wav,Music,0.4600000000000364,0.5
13967.wav,Laughter,0.9600127999999872,0.5
52384.wav,Words,0.1599999999999681,0.5
03901.wav,Words,0.1799935999999889,0.5
51334.wav,Words,0.2099199999997836,0.5
41292.wav,Uh,0.3900991999876169,0.5
74884.wav,Words,0.2500608000000284,0.5
17466.wav,Um,0.6399935999656919,0.4999999999999999
83022.wav,Breath,0.1799999999999499,0.5
31899.wav,Laughter,0.2599999999999909,0.5
73076.wav,Music,0.2300000000000182,0.5
48829.wav,None,0.2099199999997836,0.5
22692.wav,Words,0.2101247999999032,0.5
53758.wav,Laughter,0.2000000000000455,0.5
21366.wav,Words,0.2999296000000414,0.5
44674.wav,Uh,0.3299999999999272,0.5
33928.wav,Um,0.4399999999999978,0.5
29057.wav,Um,0.34001280000939,0.5
05883.wav,Breath,0.4499263999809955,0.5
03043.wav,Words,0.3199999999999364,0.5
41499.wav,Words,0.1799327999926845,0.5
85759.wav,Words,0.3300000000004957,0.5
04181.wav,Um,0.4700223999811897,0.5
05100.wav,Uh,0.3999999999999773,0.5
76306.wav,Words,0.2299903999999059,0.5
29991.wav,Breath,0.6599936000000071,0.5
31143.wav,None,0.4099903999946264,0.5
59993.wav,Uh,0.150105600020197,0.5
78537.wav,Laughter,0.270028800000091,0.5
06717.wav,Laughter,0.2200000000000273,0.5
83381.wav,Words,0.3500671999914858,0.5
48838.wav,Uh,0.2100000000000363,0.5
74694.wav,Um,0.3998911999663051,0.5
70392.wav,Uh,0.1802239999997255,0.5
06144.wav,Words,0.1899519999999483,0.5
31004.wav,Words,0.3599871999999777,0.5
62018.wav,Words,0.1899359999761145,0.5
08223.wav,Words,0.1599935999702211,0.5
67233.wav,Breath,0.2100095999999212,0.5
80379.wav,Laughter,0.3300159999821517,0.5
71891.wav,Words,0.3000031999858947,0.5
01382.wav,Breath,0.2397855999556668,0.5
68802.wav,Uh,0.2100128000140557,0.5
47833.wav,Uh,0.3899712000007298,0.5
42807.wav,Words,0.1500160000000505,0.5
33310.wav,Um,0.5599999999999455,0.4999999999999999
39994.wav,Um,0.4799999999974034,0.5
76692.wav,Uh,0.32000000000005,0.5
47640.wav,Words,0.2398208000004161,0.5
04743.wav,Words,0.4800511999999344,0.5
37481.wav,Words,0.2099488000230849,0.5
20656.wav,Breath,0.2700223999956961,0.5
15118.wav,Um,0.4200000000000158,0.4999999999999999
36663.wav,Um,0.5099999999999909,0.5
68596.wav,Breath,0.2200096000000542,0.5
05251.wav,Uh,0.2900799999754327,0.5
52694.wav,Breath,0.1998879999810015,0.5
25592.wav,Um,0.3501183999983368,0.5
47021.wav,Um,0.349999999999909,0.5
19200.wav,Um,0.9000000000000911,0.5
08053.wav,Words,0.4700479999692106,0.5
06057.wav,Words,0.2299904000001333,0.5
58064.wav,None,0.1500607999851127,0.5
72108.wav,Uh,0.3000383999517453,0.5
02844.wav,Um,0.2300191999720482,0.5
22365.wav,Uh,0.4100031999999772,0.5
23557.wav,Words,0.3600384000001214,0.5
57943.wav,Words,0.1800192000000607,0.5
41083.wav,Um,0.5900000000001455,0.5
01344.wav,Words,0.1599936000147863,0.5
12299.wav,Music,0.650000000000091,0.5
08965.wav,Words,0.2400255999999672,0.5
85063.wav,Uh,0.4200192000180323,0.5
48069.wav,Uh,0.3999392000063154,0.5
61688.wav,None,0.2100512000097296,0.5
17923.wav,Um,0.4800000000000182,0.5
60507.wav,None,0.1500000000000909,0.5
81153.wav,Words,0.18001279999487,0.5
18590.wav,Um,0.4300831999539696,0.5
74927.wav,Words,0.1900544000000081,0.5
35437.wav,Uh,0.3899903999999879,0.5
23630.wav,Uh,0.439993599999923,0.5
24651.wav,Breath,0.1599999999998545,0.5
84568.wav,Words,0.2400256000000809,0.5
67780.wav,Um,0.3300352000173916,0.5
17964.wav,Music,1.0,0.5
52896.wav,Breath,0.1799999999999499,0.5
58036.wav,Breath,0.1700000000000727,0.5
42723.wav,Um,0.2400000000000091,0.5
58009.wav,Breath,0.1799967999999125,0.5
48946.wav,Breath,0.1799519999822224,0.5
41444.wav,Breath,0.1799999999999997,0.5
11545.wav,Laughter,0.8199775999783017,0.5
84338.wav,Uh,0.4399935999944092,0.5
62560.wav,Words,0.3000320000001011,0.5
25610.wav,Words,0.1798143999994864,0.5
00276.wav,Laughter,0.3499583999723654,0.5
82720.wav,Laughter,0.2097567998525847,0.5
25336.wav,None,0.1500000000000909,0.5
28883.wav,Um,0.5200224000113849,0.5
48734.wav,Um,0.3600000000000136,0.5
64615.wav,Uh,0.3500255999706496,0.5
67515.wav,Uh,0.1600064000006114,0.5
35278.wav,Words,0.5099999999999909,0.5
56105.wav,Words,0.380028800058426,0.5
63868.wav,Um,0.349999999999909,0.5
50470.wav,None,0.4200192000000129,0.5
23374.wav,Uh,0.4000288000186174,0.5
78058.wav,Laughter,0.3599999999999994,0.5
53256.wav,Breath,0.2100031999675594,0.5
39669.wav,Breath,0.3499999999999943,0.5
61858.wav,Um,0.2001471999619753,0.5
26679.wav,Music,0.5900000000001455,0.5
55722.wav,Uh,0.1999936000000133,0.5
12945.wav,Laughter,0.7800000000000011,0.5
62757.wav,Uh,0.1600000000000818,0.5
47077.wav,Breath,0.2000255999716955,0.5
54924.wav,Breath,0.2400000000000091,0.5
31044.wav,Music,0.1700000000000017,0.5
66601.wav,None,0.1699840000001131,0.5
32821.wav,Uh,0.2700031999999908,0.5
22763.wav,Uh,0.3000320000001011,0.5
54120.wav,None,0.3099647999999888,0.5
51848.wav,Breath,0.2300096000002441,0.5
